,state,lga_name,locality_name,lc1_1,rm2b,inf1a_1,inf1a_2,inf1a_3,inf1a_4,inf1a_5
15038,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15039,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
15040,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15041,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15042,KANO,KUMBOTSO,CHIRANCHI,yes,,no,no,no,no,no
15043,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
15044,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
15045,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
15046,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
15047,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15048,KANO,BUNKURE,UNGUWAR RIMI,yes,,no,no,no,no,no
15049,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
15050,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
15051,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15052,KANO,KABO,WARIJA,yes,,no,no,no,no,no
15053,KANO,NASARAWA,BADAWA,yes,,no,no,no,no,no
15054,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15055,KANO,BAGWAI,CHAKAR KANAWA,yes,,no,no,no,no,no
15056,KANO,GWALE,JAEN,no,no,no,no,no,no,no
15057,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15058,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,no,no
15059,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
15060,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
15061,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15062,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
15063,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15064,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15065,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15066,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15067,KANO,TOFA,KARAL KANAWA,yes,,no,no,no,no,no
15068,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
15069,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
15070,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
15071,KANO,GWALE,JAEN,no,,no,no,no,no,no
15072,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15073,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
15074,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
15075,KANO,MAKODA,GARKA,yes,,no,no,no,no,no
15076,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15077,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
15078,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15079,KANO,BEBEJI,BEBEJI,no,,no,no,no,no,no
15080,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
15081,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15082,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15083,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,yes,,no,no,no,no,no
15084,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15085,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15086,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
15087,KANO,KARAYE,SABON DAWA,yes,,no,no,no,no,no
15088,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
15089,KANO,MAKODA,GARKA,no,,no,no,no,no,no
15090,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
15091,KANO,SUMAILA,GANI,yes,,no,no,no,no,no
15092,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15093,KANO,GARKO,GARKO,no,,no,no,no,no,no
15094,KANO,GARKO,GARKO,no,,no,no,no,no,no
15095,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15096,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
15097,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
15098,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
15099,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
15100,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
15101,KANO,BICHI,YANDUTSE,yes,,no,no,no,no,no
15102,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15103,KANO,KABO,WARIJA,no,,no,no,no,no,no
15104,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15105,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
15106,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
15107,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15108,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
15109,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
15110,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15111,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15112,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
15113,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15114,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
15115,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
15116,KANO,GWARZO,KARA,yes,,no,no,no,no,no
15117,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
15118,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15119,KANO,TARAUNI,KAUYEN ALU,no,no,no,no,no,no,no
15120,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15121,KANO,TARAUNI,GYADI GYADI,no,,no,no,no,no,no
15122,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15123,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15124,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15125,KANO,MAKODA,GARKA,no,,no,no,no,no,no
15126,KANO,MAKODA,GARKA,no,,no,no,no,no,no
15127,KANO,GWARZO,GETSO,no,,no,no,no,no,no
15128,KANO,KURA,KADANI CIKI GARI,no,,no,no,no,no,no
15129,KANO,GARKO,GARKO,no,,no,no,no,no,no
15130,KANO,GWALE,JAEN,no,,no,no,no,no,no
15131,KANO,BICHI,YANDUTSE,yes,,no,no,no,no,no
15132,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
15133,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15134,KANO,GWARZO,GETSO,no,,no,no,no,no,no
15135,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
15136,KANO,KIRU,DOGON DAWA,no,,no,no,no,no,no
15137,KANO,TAKAI,WACIYAWA,yes,,yes,no,no,no,no
15138,KANO,TOFA,KARAL KANAWA,yes,,no,yes,yes,no,yes
15139,KANO,TOFA,KARAL KANAWA,no,,no,no,yes,no,no
15140,KANO,WARAWA,CINKILAWA,no,,no,no,yes,no,no
15141,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,yes,no,no
15142,KANO,DALA,DAN DINSHE GABAS,yes,,no,no,no,no,no
15143,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,yes
15144,KANO,TAKAI,WACIYAWA,no,,no,no,yes,no,no
15145,KANO,DAWAKIN TOFA,MAKERAWA JALLI,no,,no,no,no,yes,no
15146,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,yes,no
15147,KANO,BAGWAI,CHAKAR KANAWA,yes,,no,no,yes,no,no
15148,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
15149,KANO,DOGUWA,BABBAN FADAMA,yes,,no,no,yes,no,yes
15150,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,yes,no,no
15151,KANO,WARAWA,CINKILAWA,no,,no,no,no,yes,no
15152,KANO,WARAWA,CINKILAWA,no,,no,no,no,yes,no
15153,KANO,WARAWA,CINKILAWA,no,,no,no,no,yes,no
15154,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,yes,no
15155,KANO,GARUN MALAM,GARUN MALAM,yes,,no,yes,no,no,no
15156,KANO,AJINGI,JIYAYYA GAFASA,no,,no,no,no,yes,no
15157,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
15158,KANO,MINJIBIR,GANDURWAWA,no,no,no,no,no,no,no
15159,KANO,DALA,DAN DINSHE GABAS,yes,,no,no,no,yes,no
15160,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,yes,no,yes
15161,KANO,TOFA,KARAL KANAWA,yes,,no,no,yes,no,no
15162,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,yes,no,no
15163,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,yes,no
15164,KANO,MINJIBIR,GANDURWAWA,yes,no,no,no,no,no,no
15165,KANO,MAKODA,GARKA,yes,,no,no,no,no,no
15166,KANO,GWARZO,KARA,no,,no,no,no,no,no
15167,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,yes,no,no
15168,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15169,KANO,GWARZO,KARA,no,,no,no,no,no,no
15170,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,yes,no
15171,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15172,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
15173,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15174,KANO,GWALE,JAEN,no,,no,no,no,no,no
15175,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
15176,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
15177,KANO,DOGUWA,DADIN KOWA,no,,no,no,no,no,no
15178,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
15179,KANO,GARKO,SARGI DAL,yes,,no,no,no,no,no
15180,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,yes,,no,no,no,no,no
15181,KANO,GWARZO,GETSO,no,,no,no,no,no,no
15182,KANO,GAYA,SABON GARIN GWADAYI,yes,,no,no,yes,no,no
15183,KANO,KARAYE,SABON DAWA,no,,no,no,no,no,no
15184,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
15185,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15186,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,yes,,no,no,yes,yes,no
15187,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
15188,KANO,KABO,WARIJA,no,,no,no,no,no,no
15189,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,yes,,no,no,no,no,no
15190,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15191,KANO,TUDUN WADA,UNGUWAR RAYA,no,,no,no,no,no,no
15192,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15193,KANO,WARAWA,CINKILAWA,no,,no,no,no,no,no
15194,KANO,GWARZO,GETSO,no,,no,no,no,no,no
15195,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15196,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15197,KANO,KUNCHI,KASUWAR KUKA,yes,,no,no,no,no,no
15198,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15199,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
15200,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15201,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15202,KANO,MAKODA,GARKA,yes,,no,no,no,no,no
15203,KANO,DALA,DAN DINSHE GABAS,yes,,no,yes,no,no,no
15204,KANO,MAKODA,GARKA,no,,no,no,no,no,no
15205,KANO,RIMIN GADO,MAIGARI,yes,,no,no,no,no,no
15206,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15207,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
15208,KANO,GWALE,JAEN,no,,no,no,no,no,no
15209,KANO,WARAWA,CINKILAWA,yes,,no,no,no,no,no
15210,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
15211,KANO,KABO,WARIJA,no,,no,no,no,no,no
15212,KANO,KANO MUNICIPAL,KANO,yes,,no,no,no,no,no
15213,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
15214,KANO,GWALE,JAEN,no,,no,no,no,no,no
15215,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,no,no,no,no
15216,KANO,GARKO,SARGI DAL,yes,,no,no,no,no,no
15217,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15218,KANO,TAKAI,WACIYAWA,no,,no,no,no,no,no
15219,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
15220,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,yes,,no,no,no,no,no
15221,KANO,GWARZO,KARA,no,,no,no,no,no,no
15222,KANO,GWARZO,GETSO,no,,no,no,no,no,no
15223,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15224,KANO,AJINGI,JIYAYYA GAFASA,yes,,no,no,no,yes,no
15225,KANO,KURA,KURA,no,,no,no,no,no,no
15226,KANO,SUMAILA,BITAI FULANI,no,,no,no,no,no,no
15227,KANO,KURA,KURA,no,,no,no,no,no,no
15228,KANO,KUNCHI,KASUWAR KUKA,yes,,no,no,no,no,no
15229,KANO,ALBASU,HUNGU ZANGON DUNA,yes,,no,no,no,yes,no
15230,KANO,KANO MUNICIPAL,KANO,yes,,no,no,no,yes,no
15231,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15232,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,yes
15233,KANO,KABO,WARIJA,yes,,no,no,no,no,no
15234,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
15235,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15236,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
15237,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15238,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
15239,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15240,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15241,KANO,GWARZO,KARA,no,,no,no,no,no,no
15242,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15243,KANO,KANO MUNICIPAL,KANO,no,no,no,no,no,no,no
15244,KANO,ROGO,ZOZA AREWACE,no,,no,no,no,no,no
15245,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15246,KANO,FAGGE,DAN RIMI,yes,,no,no,no,no,no
15247,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,no,no,no,no,no,no
15248,KANO,DALA,KANO,no,,no,no,no,no,no
15249,KANO,GWALE,JAEN,no,,no,no,no,no,no
15250,KANO,GWALE,JAEN,no,,no,no,no,no,no
15251,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15252,KANO,DALA,KANO,no,,no,no,no,no,no
15253,KANO,NASARAWA,BADAWA,yes,,no,no,yes,no,yes
15254,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15255,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,yes,no
15256,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,no,no,no,no,no,no
15257,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15258,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15259,KANO,UNGOGO,ZANGON GABAS,yes,,no,no,no,no,no
15260,KANO,KANO MUNICIPAL,KANO,no,,no,no,no,no,no
15261,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15262,KANO,KANO MUNICIPAL,KANO,yes,no,no,no,no,no,no
15263,KANO,UNGOGO,ZANGON GABAS,yes,,no,no,no,no,no
15264,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
15265,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
15266,KANO,KABO,WARIJA,no,,yes,no,no,no,no
15267,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15268,KANO,GWARZO,KARA,yes,,no,no,no,no,no
15269,KANO,FAGGE,DAN RIMI,yes,,no,no,no,no,no
15270,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
15271,KANO,KURA,KURA,no,,no,no,no,no,no
15272,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,yes,no
15273,KANO,KURA,KURA,no,,no,no,no,no,no
15274,KANO,RANO,SABON GARI RURUM,yes,,no,no,no,no,no
15275,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15276,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15277,KANO,GARUN MALAM,GARUN MALAM,yes,,no,no,yes,no,yes
15278,KANO,TOFA,KARAL KANAWA,no,,no,no,no,no,no
15279,KANO,DALA,KANO,no,,no,no,no,no,no
15280,KANO,KURA,KURA,no,,no,no,no,no,no
15281,KANO,KUNCHI,KASUWAR KUKA,no,,no,no,no,no,no
15282,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15283,KANO,GARKO,GARKO,no,,no,no,no,no,no
15284,KANO,GAYA,SABON GARIN GWADAYI,yes,,no,no,no,no,no
15285,KANO,GWARZO,GETSO,no,,no,no,no,no,no
15286,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,yes,yes,no
15287,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15288,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15289,KANO,RANO,SABON GARI RURUM,yes,,no,no,no,no,no
15290,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15291,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15292,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15293,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15294,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15295,KANO,KANO MUNICIPAL,KANO,no,,no,no,no,no,no
15296,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15297,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15298,KANO,KURA,KURA,no,,no,no,no,no,no
15299,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
15300,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15301,KANO,GWARZO,KARA,no,,no,no,no,no,no
15302,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15303,KANO,KANO MUNICIPAL,KANO,no,no,no,no,no,no,no
15304,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
15305,KANO,ALBASU,HUNGU ZANGON DUNA,no,,no,yes,yes,no,yes
15306,KANO,GEZAWA,KOFAR AREWA,no,,no,no,no,no,no
15307,KANO,FAGGE,DAN RIMI,no,no,no,no,no,yes,no
15308,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15309,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15310,KANO,FAGGE,DAN RIMI,no,no,no,no,no,no,no
15311,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15312,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
15313,KANO,BAGWAI,CHAKAR KANAWA,yes,,no,no,no,no,no
15314,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15315,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,yes,no
15316,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15317,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
15318,KANO,DALA,KANO,no,,no,no,no,no,no
15319,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15320,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,yes,no,no
15321,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,yes,no
15322,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
15323,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
15324,KANO,KANO MUNICIPAL,KANO,no,yes,no,no,no,yes,no
15325,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15326,KANO,DALA,KANO,no,,no,no,no,no,no
15327,KANO,DALA,KANO,no,no,no,no,no,no,no
15328,KANO,DALA,KANO,no,,no,no,no,no,no
15329,KANO,TARAUNI,KAUYEN ALU,yes,,no,no,no,no,no
15330,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15331,KANO,KABO,WARIJA,no,,no,no,no,no,no
15332,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,yes,,no,no,no,no,no
15333,KANO,KURA,KURA,no,no,no,no,no,no,no
15334,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,yes,,no,no,no,no,no
15335,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15336,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15337,KANO,MAKODA,GARKA,yes,,no,no,no,no,no
15338,KANO,KABO,WARIJA,no,,no,no,no,no,no
15339,KANO,GWALE,JAEN,no,,no,no,no,no,no
15340,KANO,RANO,SABON GARI RURUM,yes,,no,no,no,no,no
15341,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15342,KANO,KANO MUNICIPAL,KANO,no,,no,no,no,yes,no
15343,KANO,MINJIBIR,GANDURWAWA,no,,no,no,no,no,no
15344,KANO,BAGWAI,CHAKAR KANAWA,no,no,no,no,no,no,no
15345,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15346,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15347,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15348,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15349,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
15350,KANO,GAYA,SABON GARIN GWADAYI,no,,no,no,no,no,no
15351,KANO,KURA,KURA,no,,no,no,no,no,no
15352,KANO,SUMAILA,GANI,no,,no,no,no,no,no
15353,KANO,BUNKURE,UNGUWAR RIMI,no,,no,no,no,no,no
15354,KANO,WUDIL,RAFAWA,no,,no,no,no,no,no
15355,KANO,MINJIBIR,GANDURWAWA,no,no,yes,no,no,no,no
15356,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,yes,,yes,no,no,no,no
15357,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15358,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
15359,KANO,DOGUWA,BABBAN FADAMA,no,,no,no,no,no,no
15360,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,yes,no
15361,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,no,no
15362,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15363,KANO,BICHI,YANDUTSE,no,,no,no,no,no,no
15364,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15365,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15366,KANO,DALA,DAN DINSHE GABAS,no,,no,no,no,no,no
15367,KANO,RIMIN GADO,MAIGARI,yes,,no,no,no,no,no
15368,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
15369,KANO,GARKO,SARGI DAL,no,,no,no,no,no,no
15370,KANO,UNGOGO,ZANGON GABAS,yes,,no,no,no,no,no
15371,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,yes,,no,no,no,no,no
15372,KANO,GARKO,GARKO,no,,no,no,no,no,no
15373,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15374,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15375,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15376,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15377,KANO,ALBASU,HUNGU ZANGON DUNA,yes,,no,no,no,no,no
15378,KANO,KANO MUNICIPAL,GANDU KOFAR GIJI,no,,no,no,no,no,no
15379,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15380,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15381,KANO,KANO MUNICIPAL,KANO,no,no,no,no,no,no,yes
15382,KANO,DAMBATTA,GORON MAJE CIKIN GARI,no,,no,no,no,no,no
15383,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15384,KANO,UNGOGO,ZANGON GABAS,no,,no,no,no,no,no
15385,KANO,KABO,WARIJA,no,,no,no,no,no,no
15386,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15387,KANO,DALA,DAN DINSHE GABAS,yes,,no,no,no,no,no
15388,KANO,NASARAWA,KAWAJI,no,no,no,no,no,no,no
15389,KANO,GWALE,JAEN,no,,no,no,no,no,no
15390,KANO,RIMIN GADO,MAIGARI,no,,no,no,no,yes,no
15391,KANO,FAGGE,DAN RIMI,no,,no,no,no,no,no
15392,KANO,KURA,KURA,no,,no,no,no,no,no
15393,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15394,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15395,KANO,RANO,SABON GARI RURUM,no,no,no,no,no,no,no
15396,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15397,KANO,KUMBOTSO,CHIRANCHI,yes,,no,no,no,no,no
15398,KANO,KUMBOTSO,GADO KUDU,no,,no,no,no,no,no
15399,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15400,KANO,MINJIBIR,GANDURWAWA,no,no,no,no,no,no,no
15401,KANO,KANO MUNICIPAL,KANO,no,,no,no,no,no,no
15402,KANO,GARUN MALAM,GARUN MALAM,no,,no,no,no,no,no
15403,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
15404,KANO,NASARAWA,BADAWA,no,no,no,no,no,no,no
15405,KANO,TARAUNI,KAUYEN ALU,no,,no,no,no,no,no
15406,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15407,KANO,BAGWAI,CHAKAR KANAWA,no,,no,no,no,no,no
15408,KANO,DALA,KANO,no,,yes,no,no,no,no
15409,KANO,NASARAWA,BADAWA,yes,,no,no,yes,no,no
15410,KANO,NASARAWA,BADAWA,no,,no,no,no,no,no
15411,KANO,DALA,KANO,yes,,yes,no,no,no,no
15412,KANO,NASARAWA,BADAWA,no,no,no,no,no,no,no
15413,KANO,RANO,SABON GARI RURUM,no,no,no,no,no,no,no
15414,KANO,DAWAKIN TOFA,MAKERAWA/JALLI,no,,no,no,no,no,no
15415,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
15416,KANO,RANO,SABON GARI RURUM,no,,no,no,no,no,no
15417,KANO,KANO MUNICIPAL,KANO,yes,,no,no,no,no,no
15418,KANO,TUDUN WADA,TUDUN WADA TSOHON GARI,no,,no,no,no,no,no
15419,KANO,KUMBOTSO,CHIRANCHI,no,,no,no,no,no,no
15420,KANO,NASARAWA,KAWAJI,no,,no,no,no,no,no
15421,KANO,KURA,KURA,no,,no,no,no,no,no
